seq,probe_id,warmup,sent_wall_ns,rtt_ns,server_ack_rtt_ns,presented_rtt_ns,student_dispatch_ns,student_receive_wall_ns,server_receive_wall_ns,wall_delta_teacher_to_student_ns,lost,physical_led_onset_ns,physical_haptic_onset_ns
568,b512af1e-0b1f-41e1-8578-81e42767abfa,0,1787003647690444000,34570666,17337333,,,1787003647708102000,1787003647793847050,17658000,0,,
569,5a1af784-c803-48e8-9b7a-2bb0137a03de,0,1787003648198112000,30750125,12648084,,,1787003648210620000,1787003648297097772,12508000,0,,
570,ae75975e-a469-4aa1-8df6-0f2b3333ce62,0,1787003648709177000,29573250,11637625,,,1787003648720582000,1787003648807334413,11405000,0,,
571,c002e6c6-662f-4a78-81ed-ef0a24c7c517,0,1787003649219486000,35669917,18122209,,,1787003649237886000,1787003649322955174,18400000,0,,
572,ef460574-4098-4f56-8c96-75f5280711cb,0,1787003649723793000,34195708,17260291,,,1787003649740590000,1787003649825637927,16797000,0,,
573,847c66da-7ef0-4112-b987-aab84485a5e9,0,1787003650232221000,27818417,12542292,,,1787003650244246000,1787003650328521427,12025000,0,,
574,be412fa7-8f5f-406e-83dc-4895ca816ff8,0,1787003650733100000,28837625,11671875,,,1787003650744660000,1787003650831117220,11560000,0,,
575,2639e970-5741-4f09-8f63-218c2f502b13,0,1787003651243330000,148682667,68825750,,,1787003651311960000,1787003651398307994,68630000,0,,
576,a6ad43e7-3cb8-412f-a29e-022a12344e12,0,1787003651753608000,138326333,68366208,,,1787003651821807000,1787003651901260330,68199000,0,,
577,7f6b09bc-d2ff-4105-aad4-f7e2dbddb5f7,0,1787003652261921000,140523084,70442917,,,1787003652331667000,1787003652413525226,69746000,0,,
578,9d87e4dc-f7ff-4ede-a5a6-6de69ec2c42d,0,1787003652771932000,139836625,69897958,,,1787003652841707000,1787003652925355300,69775000,0,,
579,66a9b7a6-955c-4ff7-89a6-fb3e09371bd1,0,1787003653282082000,253068875,94063584,,,1787003653371104000,1787003653544006011,89022000,0,,
580,26c0a770-ee4b-4871-b85c-604a78954bd8,0,1787003653792321000,140634791,69424583,,,1787003653861637000,1787003653945408495,69316000,0,,
581,5603a976-dadc-4e85-8015-5f1ff0c5708f,0,1787003654299504000,142656458,73347208,,,1787003654372497000,1787003654457194689,72993000,0,,
582,315db5d4-93bd-4f83-98df-caf3d7390816,0,1787003654807015000,145027291,65927625,,,1787003654873362000,1787003654960034199,66347000,0,,
583,cf3d3cd8-aafd-473a-a1fe-19bf38ecd942,0,1787003655313685000,138394208,68581875,,,1787003655382853000,1787003655461804245,69168000,0,,
584,fdb10fa5-b6e4-4727-9669-24480c823762,0,1787003655823860000,148534667,78479834,,,1787003655902066000,1787003655983077462,78206000,0,,
585,26dd01bf-be5f-411a-b9f6-6786a57aada3,0,1787003656334356000,148016000,77635250,,,1787003656412424000,1787003656495409649,78068000,0,,
586,df966783-9231-48a6-8c96-4a8b943a1a53,0,1787003656844432000,137851084,67491459,,,1787003656912249000,1787003656997911557,67817000,0,,
587,8cc27997-3517-4086-9027-78c91b288463,0,1787003657348719000,145516500,63219834,,,1787003657412359000,1787003657500178040,63640000,0,,
588,ffded626-9775-4ba1-aad6-8122eb85e8a0,0,1787003657857079000,145847042,75511042,,,1787003657933038000,1787003658012167729,75959000,0,,
589,cfe4e468-d0c0-471e-aef5-2886a9d0c440,0,1787003658365476000,146474291,76938708,,,1787003658442071000,1787003658524189879,76595000,0,,
590,fa327ffc-67b7-4241-aa0f-b1b95a6f339e,0,1787003658873629000,138372542,69140042,,,1787003658942418000,1787003659027045578,68789000,0,,
591,b6b98756-f2f8-49a4-bd7d-c9c7e2ecc1ba,0,1787003659382408000,129467125,69276750,,,1787003659451963000,1787003659529737713,69555000,0,,
592,cd92ea02-3bc4-4471-8dda-7e83d8379b10,0,1787003659890300000,131954625,64513875,,,1787003659953345000,1787003660032671203,63045000,0,,
593,58d38500-ef73-4ebd-9f9a-837c333d1a5a,0,1787003660400840000,141117375,71485042,,,1787003660472114000,1787003660555176434,71274000,0,,
594,fec0a101-94e0-41f0-839d-3c199821a9bb,0,1787003660904451000,137479542,68119667,,,1787003660971988000,1787003661057932916,67537000,0,,
595,42a16524-c8d5-4cb1-a95d-157a1bc9379b,0,1787003661414353000,137812125,68555417,,,1787003661482249000,1787003661569824374,67896000,0,,
596,e65cea1e-eed6-4f5c-b853-7adab155747b,0,1787003661924138000,137505041,67793708,,,1787003661991659000,1787003662072960950,67521000,0,,
597,dea2cd3f-3f3e-4915-a761-23649418d88c,0,1787003662429535000,142364875,72409791,,,1787003662502234000,1787003662584802836,72699000,0,,
598,6ab9f775-6435-4675-950e-1d1ccc47157e,0,1787003662934928000,136683542,67853417,,,1787003663001946000,1787003663087679228,67018000,0,,
599,3de343a0-fe96-4258-8696-8c5a941daed7,0,1787003663438837000,143065875,73262250,,,1787003663511835000,1787003663599558146,72998000,0,,
600,69268749-9823-485e-adf5-250451921b9b,0,1787003663944384000,157671542,77939417,,,1787003664022049000,1787003664102988201,77665000,0,,
601,d739b63f-3304-4da6-a93f-3796e33acfa7,0,1787003664447944000,36270084,22629542,,,1787003664470783000,1787003664551726691,22839000,0,,
602,33d60499-eb18-407c-9403-bc2cedf9e269,0,1787003664953570000,27447417,10967875,,,1787003664964784000,1787003665050071398,11214000,0,,
603,216072f6-4ecd-4f69-aa22-22d001e15eb7,0,1787003665456206000,37901375,19935416,,,1787003665476335000,1787003665562123701,20129000,0,,
604,fc7f421a-e077-44dc-91fd-be3625feda97,0,1787003665962090000,34338916,16813833,,,1787003665979348000,1787003666065273907,17258000,0,,
605,0169f815-f1a8-43d7-b71d-fbd9fee4b365,0,1787003666464456000,35992250,19713083,,,1787003666484380000,1787003666568324906,19924000,0,,
606,00cc5b23-3ee5-4dfa-b59d-51ac8919629c,0,1787003666966361000,35655208,18250708,,,1787003666984877000,1787003667070725081,18516000,0,,
607,df0f8194-e8c3-48ac-86eb-0fc6766ab84f,0,1787003667471033000,34091458,17129500,,,1787003667487966000,1787003667573924607,16933000,0,,
608,4f1de061-cc59-4b60-a3d3-7234164c5437,0,1787003667976488000,33495708,13709166,,,1787003667990422000,1787003668076653158,13934000,0,,
609,9c8540d2-d8db-4e22-a602-c07c14f8d719,0,1787003668481884000,37993833,20296958,,,1787003668501987000,1787003668588738866,20103000,0,,
610,d82022c9-f7e3-4f53-bcb2-38fe1ca53b65,0,1787003668987336000,35809833,17876083,,,1787003669005443000,1787003669091907074,18107000,0,,
611,32be0d05-9da1-4517-b921-9607204ff992,0,1787003669492815000,33131250,15083792,,,1787003669507684000,1787003669594458903,14869000,0,,
612,fe17f420-012c-49ae-a834-a589227a6f18,0,1787003669997774000,29834875,13333000,,,1787003670010906000,1787003670096946940,13132000,0,,
613,99ed0961-d1fc-414c-a990-61ab11c4ae4a,0,1787003670501849000,29344250,12543875,,,1787003670514169000,1787003670599737742,12320000,0,,
614,3db2768b-4c4d-4ac3-87fa-bed248993db3,0,1787003671005174000,29534083,11647625,,,1787003671016618000,1787003671102883246,11444000,0,,
615,fafc798f-5270-4b5b-a35c-527945ab0ad2,0,1787003671508499000,29702333,11360417,,,1787003671519675000,1787003671606029225,11176000,0,,
616,1221a78f-433d-41e5-b2fb-9170237ff347,0,1787003672010799000,79968834,63100042,,,1787003672073669000,1787003672159941588,62870000,0,,
617,cc60c082-7e02-43b4-91c1-8e8e69ce96be,0,1787003672514390000,38224125,21479791,,,1787003672535625000,1787003672621735983,21235000,0,,
618,509169e6-5722-427b-85a3-63a88a631338,0,1787003673020036000,37752709,19506042,,,1787003673039248000,1787003673124431712,19212000,0,,
619,7c3911d3-b233-4c12-9895-fb7a2cc119d7,0,1787003673522709000,35662042,18462500,,,1787003673541022000,1787003673627396798,18313000,0,,
620,39725578-406a-4016-836a-68507a818fb9,0,1787003674028229000,34328208,18060167,,,1787003674045849000,1787003674130264385,17620000,0,,
621,4249b85c-7996-4e33-acfd-c286156cc51d,0,1787003674533812000,30899583,13602708,,,1787003674547144000,1787003674633284941,13332000,0,,
622,47289ce0-fa31-4ddf-a34a-081ea8794861,0,1787003675039362000,27500417,19250708,,,1787003675058931000,1787003675135961747,19569000,0,,
623,dc27a90a-dc4d-4d6b-9570-19d061852276,0,1787003675543062000,37154208,19936500,,,1787003675562465000,1787003675648380313,19403000,0,,
624,94d6ddcd-8444-42bf-a210-87c32523b27c,0,1787003676046748000,35586250,18759250,,,1787003676064926000,1787003676150823377,18178000,0,,
625,a37441e9-80e8-47dd-b914-055519485966,0,1787003676552256000,32042500,14885125,,,1787003676567330000,1787003676653617245,15074000,0,,
626,a018df95-d5e8-4d3f-8e98-d5c5d66f8446,0,1787003677056017000,28313500,10542250,,,1787003677066091000,1787003677152689796,10074000,0,,
627,49cdc986-a9b6-4b83-8550-67977b84a99f,0,1787003677560605000,35719917,18371125,,,1787003677578670000,1787003677664904038,18065000,0,,
628,95cfa0dd-1c1a-455d-8a36-6483910f34f4,0,1787003678064012000,35767375,17079875,,,1787003678080720000,1787003678167877122,16708000,0,,
629,c95298ec-34b5-4aab-ab7f-2e53c8ec8004,0,1787003678569635000,31745625,16155291,,,1787003678585456000,1787003678670244836,15821000,0,,
630,51c2ecc7-e8d7-47fb-a283-aca484fb8f69,0,1787003679071815000,28070958,10692833,,,1787003679082169000,1787003679168525512,10354000,0,,
631,6b4ba6b5-d7d9-404a-9e8d-f4c8a485d419,0,1787003679577409000,34509500,17510042,,,1787003679594527000,1787003679680866991,17118000,0,,
632,7699133c-54ec-434c-8bfd-5c04ec9ba9e1,0,1787003680084197000,30150458,12805541,,,1787003680097218000,1787003680183548159,13021000,0,,
633,19735ca5-9060-4c02-8713-3af3d611973f,0,1787003680589518000,28439042,10729167,,,1787003680599882000,1787003680686414618,10364000,0,,
634,c844e407-2f2f-429c-a466-1ca34f71e0c6,0,1787003681092762000,27415584,10222667,,,1787003681103439000,1787003681189181051,10677000,0,,
635,4e9c33ae-0bd2-4f45-8603-070afef6d6cc,0,1787003681593559000,29613542,11857458,,,1787003681605593000,1787003681691807083,12034000,0,,
636,7e1279ae-4bb0-487c-a694-61f09be26900,0,1787003682096441000,28200667,10872834,,,1787003682107687000,1787003682193709174,11246000,0,,
637,0c014582-5e54-4597-b682-709ddcc702c3,0,1787003682601924000,34662709,18156750,,,1787003682619558000,1787003682705647618,17634000,0,,
638,7ddb333c-97c1-4220-8794-3d6d10fe2f1d,0,1787003683102921000,28311167,10142417,,,1787003683112631000,1787003683199574630,9710000,0,,
639,b2d4f55d-4fa6-4927-8929-7b72ce3bd9f8,0,1787003683608334000,34833708,16609667,,,1787003683625234000,1787003683711576270,16900000,0,,
640,37179f20-336b-4b21-b52d-66b0006350f6,0,1787003684113823000,31102875,14518042,,,1787003684128076000,1787003684214130396,14253000,0,,
641,1994d19a-3632-42d6-90aa-5e58006410dc,0,1787003684618425000,39144833,21396875,,,1787003684640160000,1787003684726549277,21735000,0,,
642,23b18884-004a-476d-b0aa-5ecbd657ea10,0,1787003685120903000,30036500,13857750,,,1787003685135067000,1787003685219859642,14164000,0,,
643,7e15a986-fd4a-4328-951c-4b6b37e42288,0,1787003685625057000,39207208,22342750,,,1787003685647670000,1787003685732488914,22613000,0,,
644,c48c2e6b-d1cc-472a-8805-4027d5b19f1f,0,1787003686130286000,36050500,18299583,,,1787003686148773000,1787003686235009332,18487000,0,,
645,e8893b20-54bd-4376-b150-35bcab1ecf0b,0,1787003686635373000,33540875,15843584,,,1787003686650928000,1787003686737941334,15555000,0,,
646,170f839c-67cf-4693-8d00-2e8d7fbeb6d8,0,1787003687141253000,35371250,17909083,,,1787003687159398000,1787003687245706590,18145000,0,,
647,16a6742d-dac1-47b4-b973-2bdbda888e32,0,1787003687644825000,44153708,25675250,,,1787003687664698000,1787003687758040290,19873000,0,,
648,6b2aed8e-d194-4645-af16-de745efc1a1a,0,1787003688146025000,18137459,9973500,,,1787003688156218000,1787003688233501240,10193000,0,,
649,78e002d8-c24b-41e4-a679-7b054e2f6e23,0,1787003688649696000,26768542,18136334,,,1787003688667661000,1787003688745695644,17965000,0,,
650,ddeaa23f-dfab-4079-a3b9-0764a717bc8e,0,1787003689150609000,37598041,20602916,,,1787003689170953000,1787003689257317768,20344000,0,,
651,ecd60bcb-eab0-4070-a97e-862d925c3f14,0,1787003689652934000,138176500,68877125,,,1787003689721661000,1787003689806032240,68727000,0,,
652,045441df-03c1-44f9-885c-bba59a91d8a2,0,1787003690158050000,143247250,73452125,,,1787003690231218000,1787003690318423652,73168000,0,,
653,8ced61c1-040b-47e6-a4c2-fd0ad1b33d12,0,1787003690666699000,134544833,64814416,,,1787003690731003000,1787003690811802721,64304000,0,,
654,0e5ea3db-bd7c-4ed0-97af-1ea4bd93cf24,0,1787003691168099000,143652791,73012458,,,1787003691241304000,1787003691323907051,73205000,0,,
655,7507f13a-6507-47ea-a044-340628303445,0,1787003691673104000,139280292,68465583,,,1787003691741239000,1787003691826771148,68135000,0,,
656,fb368fba-217c-49b2-afd4-a268e3ac7c1a,0,1787003692176445000,135003125,64976708,,,1787003692241931000,1787003692320378940,65486000,0,,
657,59adf849-d5a3-435a-bafa-5dbd061090cf,0,1787003692683226000,147986917,77919792,,,1787003692761369000,1787003692841601798,78143000,0,,
658,f41b5070-3fb3-489f-882a-4085fed9071e,0,1787003693188618000,142271750,72919875,,,1787003693261237000,1787003693344153433,72619000,0,,
659,90acbd03-bbe6-4307-918a-2a60c7a061e6,0,1787003693693794000,137433458,67945583,,,1787003693761487000,1787003693847564225,67693000,0,,
660,04a59823-2e27-45cb-9f76-994126a5db00,0,1787003694199340000,141633125,72008000,,,1787003694271067000,1787003694350656992,71727000,0,,
661,89983f7e-9aab-478a-bac9-8409afd8ce93,0,1787003694702482000,141375250,68918417,,,1787003694771084000,1787003694853020843,68602000,0,,
662,7d8ecba9-1f3e-4c12-9db6-2a27e1376844,0,1787003695205994000,145048584,75249625,,,1787003695281424000,1787003695365336369,75430000,0,,
663,6549d62a-8975-4479-8ebd-153bbcadaf20,0,1787003695711404000,139714083,70059208,,,1787003695781166000,1787003695868170245,69762000,0,,
664,b8667ec2-38ac-4745-8759-e3d7e2e9289e,0,1787003696216772000,105576834,67111334,,,1787003696284345000,1787003696378907380,67573000,0,,
665,b2b31dab-bb56-40f6-8753-ee1e8ea7708e,0,1787003696720332000,33153542,14630333,,,1787003696735184000,1787003696821497072,14852000,0,,
666,bdd0f216-87bb-448e-bb3f-da986d744779,0,1787003697224214000,28244333,10669916,,,1787003697235119000,1787003697321943491,10905000,0,,
667,dc2ae0ea-ffce-4747-a06b-2b95ff1e50a2,0,1787003697729527000,35306500,18051375,,,1787003697747764000,1787003697834148101,18237000,0,,
668,5e173c19-f292-4905-a728-c1ada7a912c9,0,1787003698230229000,28359375,10643083,,,1787003698241045000,1787003698327836501,10816000,0,,
669,f1984583-1c08-403f-8042-e1b7d3a7aaed,0,1787003698735034000,36206334,17841125,,,1787003698753062000,1787003698839897306,18028000,0,,
670,489c1e9b-e6c1-404d-8036-d7721761a5ea,0,1787003699240447000,33535084,15370334,,,1787003699255647000,1787003699342643115,15200000,0,,
671,28033a8c-4a91-4e2a-9878-9ea2d302fb7a,0,1787003699743231000,34235084,15797500,,,1787003699758869000,1787003699845488240,15638000,0,,
672,c54d5fb9-36e8-4100-8a2a-76607e737052,0,1787003700245090000,34180625,17005291,,,1787003700261509000,1787003700348179307,16419000,0,,
673,0c55b6bf-a75b-4467-8402-4574278a66a2,0,1787003700749289000,28914625,11053167,,,1787003700760564000,1787003700847108344,11275000,0,,
674,c7138e0c-d1a8-4df7-a2ed-1fc6a6bf42ed,0,1787003701252666000,140222750,68574292,,,1787003701321017000,1787003701402348943,68351000,0,,
675,ba93f7ca-0365-47b8-97df-b90bcfc9ee4f,0,1787003701755256000,146059959,75871292,,,1787003701831304000,1787003701914149534,76048000,0,,
676,cd6f1990-e03e-4f5f-a08e-a5d491c71d87,0,1787003702259245000,141666750,74767541,,,1787003702333942000,1787003702418211227,74697000,0,,
677,b973a132-8bb1-435e-a925-30ac5dda9945,0,1787003702760421000,130488083,60239333,,,1787003702820548000,1787003702902983531,60127000,0,,
678,8a324e6b-aed2-451f-b501-41719c246c34,0,1787003703262353000,138805375,68748083,,,1787003703330983000,1787003703414495245,68630000,0,,
679,61d1fa7e-74dd-4f46-83c5-09053f4ad428,0,1787003703767605000,143557417,73324709,,,1787003703841103000,1787003703926650939,73498000,0,,
680,15cf94cb-fdf7-4d15-b1ef-62365bad28cf,0,1787003704272191000,148360417,78342792,,,1787003704340625000,1787003704429401007,68434000,0,,
681,759c4b3f-4fd9-4d74-a09f-658f8b8381fe,0,1787003704776706000,145289750,74223083,,,1787003704850865000,1787003704932252288,74159000,0,,
682,3eeab9ec-cf0b-471e-aae1-3d6dc2da1ca5,0,1787003705280151000,140551333,70864583,,,1787003705350907000,1787003705435020694,70756000,0,,
683,c5ab6390-f6a1-48eb-92eb-0eda7abbe17a,0,1787003705785396000,135322792,65444042,,,1787003705850707000,1787003705937851428,65311000,0,,
684,ce5e6a0e-4567-4742-8a2b-98e798b98d0c,0,1787003706288541000,28410709,11336834,,,1787003706300064000,1787003706385463235,11523000,0,,
685,10a2870e-a422-4e8c-8c32-a11b3df25b47,0,1787003706793153000,35802042,19935208,,,1787003706812626000,1787003706897446174,19473000,0,,
686,3477767e-dab8-4120-aad2-b9db6af24729,0,1787003707298660000,142408833,72035375,,,1787003707370939000,1787003707454823956,72279000,0,,
687,aef5141a-2347-49e8-b8ac-b6829bf8dfcc,0,1787003707802743000,159793583,78712458,,,1787003707881208000,1787003707967028941,78465000,0,,
688,51e18ae7-74d2-4da9-9e10-923ee1ff4f9e,0,1787003708305931000,148228750,75978084,,,1787003708381607000,1787003708469450439,75676000,0,,
689,eba5ab15-4f60-41a5-aa74-d78946c184d4,0,1787003708809803000,141131500,71398042,,,1787003708881022000,1787003708962894295,71219000,0,,
690,7839f84f-0c71-45cd-b7f7-f07e0591de1a,0,1787003709313501000,148299333,67412000,,,1787003709381112000,1787003709465785753,67611000,0,,
691,2f7e2b76-7f49-429f-8dcf-81263002705b,0,1787003709814165000,33144792,15292542,,,1787003709829696000,1787003709916075616,15531000,0,,
692,c954f772-6310-47f5-9e0d-11d37bb00d1e,0,1787003710314675000,35337250,17314208,,,1787003710332166000,1787003710419217050,17491000,0,,
693,2ca25526-e264-42a9-bfdd-018450768646,0,1787003710818440000,34678667,17350042,,,1787003710835416000,1787003710921780013,16976000,0,,
694,36e3b599-1701-4238-a3bf-3dd1c98b314b,0,1787003711322861000,32832625,15159250,,,1787003711338279000,1787003711425052504,15418000,0,,
695,80aa8597-3e29-412f-afae-dec77d58c60d,0,1787003711826435000,32245500,14251000,,,1787003711840893000,1787003711927964756,14458000,0,,
696,95c343e0-a8ec-4277-bd85-be8525d3f702,0,1787003712331831000,30672708,12958917,,,1787003712345046000,1787003712430395765,13215000,0,,
697,48aef625-fe42-4c9b-ba0d-c4cc53e3114f,0,1787003712834801000,30009500,11822375,,,1787003712846823000,1787003712933317670,12022000,0,,
698,1df751f4-232a-4f04-8f97-a6ab22823351,0,1787003713338861000,31676041,10467291,,,1787003713349529000,1787003713436126132,10668000,0,,
699,bfaa10b1-155d-4327-877e-7501b8ea9f2c,0,1787003713843070000,137759667,67611458,,,1787003713910880000,1787003713996779514,67810000,0,,
700,18259a35-5843-4f3e-a637-70d8dd8d5fca,0,1787003714348592000,142214208,72022292,,,1787003714420793000,1787003714509159596,72201000,0,,
701,0850b7c8-c8f4-46bf-b88f-b4412cbd4c88,0,1787003714853538000,137699792,67980417,,,1787003714921259000,1787003715002724397,67721000,0,,
702,50a2b549-7939-4070-8ea4-4a8bfad76461,0,1787003715354851000,146344041,77355458,,,1787003715432064000,1787003715514577302,77213000,0,,
703,f150bff2-fbc4-48b4-af33-99e5de80fc24,0,1787003715860140000,33926666,15843583,,,1787003715875545000,1787003715962377630,15405000,0,,
704,c59a3605-ce6a-4258-8ee9-0d1ab3b229a9,0,1787003716364222000,31680167,13066417,,,1787003716377882000,1787003716464023200,13660000,0,,
705,ef797973-4b0d-4327-b166-4172c8aa615c,0,1787003716868787000,38009625,20242084,,,1787003716888889000,1787003716975893923,20102000,0,,
706,45f2932a-5936-4fda-b6d8-7a3faa28e9ae,0,1787003717371853000,37502542,21786750,,,1787003717394146000,1787003717478897521,22293000,0,,
707,85457ec3-bbab-4d21-b075-8c95af8673cb,0,1787003717877245000,35629250,17753417,,,1787003717895217000,1787003717981936049,17972000,0,,
708,0dc51206-b8e4-4a69-a079-5c7c3cf91d0e,0,1787003718382712000,32538459,15205875,,,1787003718398112000,1787003718484779950,15400000,0,,
709,116a5a74-87f3-461c-8941-777baabbd827,0,1787003718886036000,41267083,23611333,,,1787003718909874000,1787003718996313128,23838000,0,,
710,461e2f14-5727-4fe7-be41-622c6e18c91a,0,1787003719386818000,31865167,11337417,,,1787003719397990000,1787003719485006371,11172000,0,,
711,694ed725-1081-4507-b8e7-a877fcc7ef88,0,1787003719890369000,28449042,11042375,,,1787003719901057000,1787003719988205758,10688000,0,,
712,d3d1c61b-d816-4d2e-ba19-fad686c140be,0,1787003720393062000,29794125,11876291,,,1787003720404678000,1787003720491958949,11616000,0,,
713,050a5a6e-8849-46e7-ad46-8cc11390855f,0,1787003720898526000,27337667,18844459,,,1787003720916799000,1787003720994900414,18273000,0,,
714,9ae0e70f-2471-4dc2-a668-1f6a6713ccf3,0,1787003721401388000,36549333,19865291,,,1787003721421438000,1787003721506911317,20050000,0,,
715,b86cd266-7f0d-48b0-89b8-9a0f6087b967,0,1787003721904128000,38645083,18239583,,,1787003721922552000,1787003722010073783,18424000,0,,
716,dbfd6d8e-9835-4179-9530-bcf6a11ca704,0,1787003722409562000,35493667,15948583,,,1787003722425704000,1787003722513174062,16142000,0,,
717,43a3b329-6f76-4c99-8434-6f9d653df597,0,1787003722913338000,33562416,15556916,,,1787003722928721000,1787003723015849125,15383000,0,,
718,d9276ff9-bd4e-4306-b0f8-e428ebc34b1c,0,1787003723417968000,26571708,9085250,,,1787003723427269000,1787003723514083718,9301000,0,,
719,45bd2709-43c4-4041-a62d-58e44fd8b5ec,0,1787003723923350000,35717708,16129500,,,1787003723939666000,1787003724026146159,16316000,0,,
720,97bf7245-c7a2-413c-bf0a-764f27a66128,0,1787003724427347000,35805125,14809833,,,1787003724442010000,1787003724529107547,14663000,0,,
721,be7a7e38-98be-467e-87f2-32e51e50e2dc,0,1787003724932844000,30040625,12512417,,,1787003724945002000,1787003725032177919,12158000,0,,
722,69e4d175-7224-4b1e-b045-32a2e4b0eb25,0,1787003725438209000,27422083,9731666,,,1787003725447790000,1787003725535091097,9581000,0,,
723,919cac31-f01a-453c-8076-106390a0fb0b,0,1787003725940500000,27377000,10031833,,,1787003725950357000,1787003726037495215,9857000,0,,
724,81b5ea48-7049-4c4a-a2a7-f7c1f07c5524,0,1787003726445829000,230471375,31461625,,,1787003726477144000,1787003726745388388,31315000,0,,
725,39fc1920-f424-4083-9ac4-4af41e987629,0,1787003726951270000,140187666,68281833,,,1787003727020149000,1787003727160472597,68879000,0,,
726,ef0abe93-c11c-4a74-b294-aa7c6bf4a5ce,0,1787003727452402000,142947375,69181541,,,1787003727521786000,1787003727663285952,69384000,0,,
727,8785ab41-1a43-4376-83bb-d71626fde9b6,0,1787003727954916000,133988458,69524166,,,1787003728024621000,1787003728157628015,69705000,0,,
728,093a14e0-7b57-4066-8cfa-b604837b2bca,0,1787003728459669000,31088833,12213833,,,1787003728472063000,1787003728559533863,12394000,0,,
729,26fa5214-753b-444d-896f-6dce377b6d0e,0,1787003728965197000,30346166,13086833,,,1787003728977890000,1787003729063918335,12693000,0,,
730,c961e889-c5c9-4d4d-9b2e-3c8e45c21e83,0,1787003729468966000,141451834,71280667,,,1787003729540469000,1787003729623419023,71503000,0,,
731,0f303e73-62ab-4bc9-9bf9-ad2dd3b98655,0,1787003729973429000,147205458,67044750,,,1787003730040658000,1787003730125930677,67229000,0,,
732,a8acfc6d-6fd9-4480-a6f5-844b6740af5d,0,1787003730476232000,134339625,64485958,,,1787003730540454000,1787003730619491188,64222000,0,,
733,6650b5d3-57a5-4be0-abb9-ee26c5d70154,0,1787003730979294000,131994417,61318625,,,1787003731040360000,1787003731122462345,61066000,0,,
734,484103b1-5830-479d-afaf-fe638a37d4ca,0,1787003731484392000,147519958,76246917,,,1787003731560347000,1787003731644183900,75955000,0,,
735,f6113817-f1ac-4b68-b768-90f6ae7adc3c,0,1787003731988235000,142293209,73218084,,,1787003732060748000,1787003732146343255,72513000,0,,
736,a52263e1-c8fc-4447-af39-066b0d81c65a,0,1787003732492837000,137484375,67962833,,,1787003732560621000,1787003732640895521,67784000,0,,
737,7d25fa44-81bb-4f3c-a2b2-947215e18e0a,0,1787003732998223000,142069375,72116333,,,1787003733070663000,1787003733152910000,72440000,0,,
738,9c7fa449-9421-40f6-9f04-a03a8e5189b1,0,1787003733501183000,139241750,69386125,,,1787003733571005000,1787003733655615465,69822000,0,,
739,b269065d-eed6-4bd9-b24b-20bf3551e8cc,0,1787003734006634000,143830834,73778459,,,1787003734080273000,1787003734167804182,73639000,0,,
740,b4ad16d4-422e-4054-9da8-c37c512c4c3d,0,1787003734511997000,138441125,68635125,,,1787003734580369000,1787003734661503020,68372000,0,,
741,5b970c24-917a-48eb-8466-4c84e8307f43,0,1787003735017363000,40271333,23400333,,,1787003735040516000,1787003735127319586,23153000,0,,
742,a99f5b44-8857-48f9-9209-28e16121f51b,0,1787003735522744000,29212167,20020709,,,1787003735542985000,1787003735621261233,20241000,0,,
743,4ec9d54e-162c-4772-9792-1d5a0ae3e0a6,0,1787003736026869000,27714667,10417667,,,1787003736037545000,1787003736124207790,10676000,0,,
744,f3b2d1d9-4232-4a3f-8f3a-28b2023784e6,0,1787003736532441000,33840542,16567334,,,1787003736548858000,1787003736635974960,16417000,0,,
745,b5db570b-9159-484d-9697-ce8f2e31c039,0,1787003737034450000,35883166,17579166,,,1787003737052238000,1787003737139166277,17788000,0,,
746,edff88d2-6b18-447b-a2e1-e989f0f8a766,0,1787003737539883000,31645667,14720709,,,1787003737554811000,1787003737641392933,14928000,0,,
747,175cb0b5-6c5d-4ac7-b562-38214a321d2b,0,1787003738045182000,39832083,21046375,,,1787003738066400000,1787003738153586521,21218000,0,,
748,78b7a856-23ef-42f7-ba00-bd7a8080b036,0,1787003738550661000,36319416,20288625,,,1787003738571171000,1787003738656259104,20510000,0,,
749,40802e35-b31a-481b-b1ef-8a0f82711d81,0,1787003739052488000,37350500,21207208,,,1787003739073882000,1787003739159467132,21394000,0,,
750,17d19fb0-3fae-4561-933d-20a2dd0bd1b1,0,1787003739558123000,33145083,16298500,,,1787003739574272000,1787003739661059025,16149000,0,,
751,d318527c-e769-4f44-9754-c5cce8ce316b,0,1787003740063630000,31466416,13012541,,,1787003740076905000,1787003740163962138,13275000,0,,
752,422d79e4-e7df-40ac-a124-2109b84239a8,0,1787003740567787000,29313292,11715333,,,1787003740579696000,1787003740666475137,11909000,0,,
753,ad8be7b3-7699-46f7-bed0-a9837b0b08e2,0,1787003741073036000,36661875,18415083,,,1787003741091630000,1787003741178484841,18594000,0,,
754,c4f89d0d-a966-46f5-9c69-43c5f297b6a2,0,1787003741577300000,34296750,18057000,,,1787003741595095000,1787003741681235420,17795000,0,,
755,e29d6df2-8c88-47b4-8604-05a8ca2d24c1,0,1787003742082813000,32920875,14162583,,,1787003742096705000,1787003742184294961,13892000,0,,
756,3e64c735-1472-4e40-b62d-01c627aa408e,0,1787003742588116000,29368959,13102000,,,1787003742600866000,1787003742687220975,12750000,0,,
